seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
42,800,0.5,0.6,0.5610972568578554,0.5625,0.5617977528089888,450,352,350
42,800,0.4,0.4,0.6175349428208387,0.6075,0.612476370510397,486,301,314
42,800,0.4,0.3,0.6436498150431565,0.6525,0.6480446927374302,522,289,278
42,800,0.6,0.3,0.66541822721598,0.66625,0.6658338538413492,533,268,267
42,800,0.6,0.4,0.6242197253433208,0.625,0.6246096189881324,500,301,300
42,800,0.7,0.6,0.6260978670012547,0.62375,0.6249217282404508,499,298,301
42,800,0.7,0.7,0.6113207547169811,0.6075,0.6094043887147335,486,309,314
42,800,0.6,0.5,0.6396508728179551,0.64125,0.6404494382022471,513,289,287
42,800,0.3,0.5,0.7769230769230769,0.505,0.6121212121212121,404,116,396
42,800,0.3,0.4,0.6432664756446992,0.56125,0.5994659546061416,449,249,351
42,800,0.3,0.3,0.6124031007751938,0.5925,0.602287166454892,474,300,326
42,800,0.4,0.6,0.5182926829268293,0.53125,0.5246913580246914,425,395,375
42,800,0.5,0.3,0.6625,0.6625,0.6625,530,270,270
42,800,0.5,0.4,0.6307884856070087,0.63,0.6303939962476549,504,295,296
42,800,0.5,0.5,0.6118090452261307,0.60875,0.6102756892230577,487,309,313
42,800,0.4,0.7,0.43762183235867447,0.56125,0.49178532311062434,449,577,351
42,800,0.6,0.7,0.5741444866920152,0.56625,0.5701699181875394,453,336,347
42,800,0.7,0.5,0.6268844221105527,0.62375,0.62531328320802,499,297,301
42,800,0.7,0.4,0.66,0.66,0.66,528,272,272
42,800,0.7,0.3,0.7185554171855542,0.72125,0.7199001871490954,577,226,223
42,800,0.6,0.6,0.6037267080745342,0.6075,0.6056074766355141,486,319,314
42,1000,0.3,0.6,0.2361904761904762,0.248,0.24195121951219514,248,802,752
42,1000,0.3,0.7,0.9,0.009,0.01782178217821782,9,1,991
42,1000,0.4,0.5,0.6093906093906094,0.61,0.6096951524237881,610,391,390
42,1000,0.5,0.7,0.593521421107628,0.568,0.58048032703117,568,389,432
42,1000,0.5,0.6,0.5759682224428997,0.58,0.5779770802192326,580,427,420
42,1000,0.4,0.4,0.6540816326530612,0.641,0.6474747474747475,641,339,359
42,1000,0.4,0.3,0.6595092024539877,0.645,0.6521739130434783,645,333,355
42,1000,0.6,0.3,0.6863727454909819,0.685,0.6856856856856858,685,313,315
42,1000,0.6,0.4,0.6353646353646354,0.636,0.6356821589205398,636,365,364
42,1000,0.7,0.6,0.6430020283975659,0.634,0.6384692849949647,634,352,366
42,1000,0.7,0.7,0.6018054162487463,0.6,0.6009013520280421,600,397,400
42,1000,0.6,0.5,0.6493506493506493,0.65,0.6496751624187908,650,351,350
42,1000,0.3,0.5,0.3328050713153724,0.21,0.2575107296137339,210,421,790
42,1000,0.3,0.4,0.33266533066132264,0.332,0.3323323323323324,332,666,668
42,1000,0.3,0.3,0.6100502512562814,0.607,0.6085213032581452,607,388,393
42,1000,0.4,0.6,0.670995670995671,0.155,0.2518277822908205,155,76,845
42,1000,0.5,0.3,0.6696517412935323,0.673,0.6713216957605985,673,332,327
42,1000,0.5,0.4,0.6309887869520897,0.619,0.6249369005552751,619,362,381
42,1000,0.5,0.5,0.6444885799404171,0.649,0.6467364225211759,649,358,351
42,1000,0.4,0.7,0.31448763250883394,0.267,0.2888047593293672,267,582,733
42,1000,0.6,0.7,0.5931790499390986,0.487,0.5348709500274574,487,334,513
42,1000,0.7,0.5,0.634,0.634,0.634,634,366,366
42,1000,0.7,0.4,0.6740220661985958,0.672,0.6730095142714071,672,325,328
42,1000,0.7,0.3,0.7236580516898609,0.728,0.7258225324027915,728,278,272
42,1000,0.6,0.6,0.6157786885245902,0.601,0.6082995951417004,601,375,399
42,500,0.3,0.6,0.6004016064257028,0.598,0.5991983967935871,299,199,201
42,500,0.3,0.7,0.6098562628336756,0.594,0.6018237082066868,297,190,203
42,500,0.4,0.5,0.5987903225806451,0.594,0.5963855421686747,297,199,203
42,500,0.5,0.7,0.5925925925925926,0.608,0.6001974333662389,304,209,196
42,500,0.5,0.6,0.5841784989858012,0.576,0.580060422960725,288,205,212
42,500,0.4,0.4,0.6303901437371663,0.614,0.6220871327254306,307,180,193
42,500,0.4,0.3,0.6192384769539078,0.618,0.6186186186186187,309,190,191
42,500,0.6,0.3,0.644,0.644,0.644,322,178,178
42,500,0.6,0.4,0.6092184368737475,0.608,0.6086086086086087,304,195,196
42,500,0.7,0.6,0.6149193548387096,0.61,0.6124497991967871,305,191,195
42,500,0.7,0.7,0.6060606060606061,0.6,0.6030150753768845,300,195,200
42,500,0.6,0.5,0.6262425447316103,0.63,0.6281156530408774,315,188,185
42,500,0.3,0.5,0.608,0.608,0.608,304,196,196
42,500,0.3,0.4,0.579476861167002,0.576,0.5777331995987964,288,209,212
42,500,0.3,0.3,0.5888223552894212,0.59,0.5894105894105893,295,206,205
42,500,0.4,0.6,0.5803212851405622,0.578,0.5791583166332666,289,209,211
42,500,0.5,0.3,0.6477732793522267,0.64,0.6438631790744467,320,174,180
42,500,0.5,0.4,0.627254509018036,0.626,0.6266266266266266,313,186,187
42,500,0.5,0.5,0.5793499043977055,0.606,0.5923753665689149,303,220,197
