seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
75,50,0.4,0.5,0.66,0.66,0.66,33,17,17
75,50,0.5,0.7,0.56,0.56,0.56,28,22,22
75,50,0.5,0.6,0.6,0.6,0.6,30,20,20
75,50,0.4,0.4,0.7,0.7,0.7,35,15,15
75,50,0.4,0.3,0.78,0.78,0.78,39,11,11
75,50,0.6,0.3,0.8,0.8,0.8000000000000002,40,10,10
75,50,0.6,0.4,0.82,0.82,0.82,41,9,9
75,50,0.7,0.6,0.74,0.74,0.74,37,13,13
75,50,0.7,0.7,0.64,0.64,0.64,32,18,18
75,50,0.6,0.5,0.72,0.72,0.72,36,14,14
75,50,0.3,0.5,0.58,0.58,0.58,29,21,21
75,50,0.3,0.4,0.64,0.64,0.64,32,18,18
75,50,0.3,0.3,0.7,0.7,0.7,35,15,15
75,50,0.4,0.6,0.56,0.56,0.56,28,22,22
75,50,0.5,0.3,0.78,0.78,0.78,39,11,11
75,50,0.5,0.4,0.76,0.76,0.76,38,12,12
75,50,0.5,0.5,0.68,0.68,0.68,34,16,16
75,50,0.4,0.7,0.46,0.46,0.46,23,27,27
75,50,0.6,0.7,0.54,0.54,0.54,27,23,23
75,50,0.7,0.5,0.86,0.86,0.8599999999999999,43,7,7
75,50,0.7,0.4,0.9,0.9,0.9,45,5,5
75,50,0.7,0.3,0.94,0.94,0.94,47,3,3
75,50,0.6,0.6,0.64,0.64,0.64,32,18,18
119,100,0.3,0.6,0.7524752475247525,0.76,0.7562189054726369,76,25,24
119,100,0.3,0.7,0.7070707070707071,0.7,0.7035175879396985,70,29,30
119,100,0.4,0.5,0.87,0.87,0.87,87,13,13
119,100,0.5,0.7,0.73,0.73,0.7299999999999999,73,27,27
119,100,0.5,0.6,0.76,0.76,0.76,76,24,24
119,100,0.4,0.4,0.91,0.91,0.91,91,9,9
119,100,0.4,0.3,0.94,0.94,0.94,94,6,6
119,100,0.6,0.3,0.94,0.94,0.94,94,6,6
119,100,0.6,0.4,0.93,0.93,0.93,93,7,7
119,100,0.7,0.6,0.73,0.73,0.7299999999999999,73,27,27
119,100,0.7,0.7,0.73,0.73,0.7299999999999999,73,27,27
119,100,0.6,0.5,0.89,0.89,0.89,89,11,11
119,100,0.3,0.5,0.86,0.86,0.8599999999999999,86,14,14
119,100,0.3,0.4,0.91,0.91,0.91,91,9,9
119,100,0.3,0.3,0.94,0.94,0.94,94,6,6
119,100,0.4,0.6,0.7425742574257426,0.75,0.746268656716418,75,26,25
119,100,0.5,0.3,0.94,0.94,0.94,94,6,6
119,100,0.5,0.4,0.91,0.91,0.91,91,9,9
119,100,0.5,0.5,0.88,0.88,0.88,88,12,12
119,100,0.4,0.7,0.7,0.7,0.7,70,30,30
119,100,0.6,0.7,0.74,0.74,0.74,74,26,26
119,100,0.7,0.5,0.89,0.89,0.89,89,11,11
119,100,0.7,0.4,0.92,0.92,0.92,92,8,8
119,100,0.7,0.3,0.94,0.94,0.94,94,6,6
119,100,0.6,0.6,0.75,0.75,0.75,75,25,25
119,10,0.3,0.6,0.1,0.1,0.10000000000000002,1,9,9
119,10,0.4,0.5,0.7,0.7,0.7,7,3,3
119,10,0.5,0.7,0.2,0.2,0.20000000000000004,2,8,8
119,10,0.5,0.6,0.1,0.1,0.10000000000000002,1,9,9
119,10,0.4,0.4,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.4,0.3,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.6,0.3,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.6,0.4,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.7,0.6,0.1,0.1,0.10000000000000002,1,9,9
119,10,0.7,0.7,0.3,0.3,0.3,3,7,7
119,10,0.6,0.5,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.3,0.5,0.7,0.7,0.7,7,3,3
119,10,0.3,0.4,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.3,0.3,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.4,0.6,0.2,0.2,0.20000000000000004,2,8,8
119,10,0.5,0.3,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.5,0.4,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.5,0.5,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.6,0.7,0.3,0.3,0.3,3,7,7
119,10,0.7,0.5,0.8,0.8,0.8000000000000002,8,2,2
119,10,0.7,0.4,0.7,0.7,0.7,7,3,3
119,10,0.7,0.3,0.8,0.8,0.8000000000000002,8,2,2
119,50,0.3,0.6,0.66,0.66,0.66,33,17,17
119,50,0.3,0.7,0.56,0.56,0.56,28,22,22
119,50,0.4,0.5,0.8,0.8,0.8000000000000002,40,10,10
119,50,0.5,0.7,0.6,0.6,0.6,30,20,20
119,50,0.5,0.6,0.64,0.64,0.64,32,18,18
119,50,0.4,0.4,0.9,0.9,0.9,45,5,5
119,50,0.4,0.3,0.92,0.92,0.92,46,4,4
119,50,0.6,0.3,0.92,0.92,0.92,46,4,4
119,50,0.6,0.4,0.92,0.92,0.92,46,4,4
119,50,0.7,0.6,0.58,0.58,0.58,29,21,21
