lambda,precision,recall,n_predicted
0.1,0.5066666666666667,0.6229508196721312,75
0.1090909090909091,0.5066666666666667,0.6229508196721312,75
0.1181818181818182,0.5066666666666667,0.6229508196721312,75
0.1272727272727273,0.5066666666666667,0.6229508196721312,75
0.13636363636363635,0.5066666666666667,0.6229508196721312,75
0.14545454545454545,0.5066666666666667,0.6229508196721312,75
0.15454545454545454,0.5066666666666667,0.6229508196721312,75
0.16363636363636364,0.5066666666666667,0.6229508196721312,75
0.17272727272727273,0.5066666666666667,0.6229508196721312,75
0.18181818181818182,0.5066666666666667,0.6229508196721312,75
0.19090909090909092,0.5066666666666667,0.6229508196721312,75
0.2,0.5066666666666667,0.6229508196721312,75
0.2090909090909091,0.5066666666666667,0.6229508196721312,75
0.2181818181818182,0.5066666666666667,0.6229508196721312,75
0.22727272727272727,0.5066666666666667,0.6229508196721312,75
0.23636363636363636,0.5066666666666667,0.6229508196721312,75
0.24545454545454545,0.5066666666666667,0.6229508196721312,75
0.2545454545454545,0.5066666666666667,0.6229508196721312,75
0.26363636363636367,0.5066666666666667,0.6229508196721312,75
0.2727272727272727,0.5066666666666667,0.6229508196721312,75
0.28181818181818186,0.5066666666666667,0.6229508196721312,75
0.2909090909090909,0.5066666666666667,0.6229508196721312,75
0.3,0.5066666666666667,0.6229508196721312,75
0.3090909090909091,0.5066666666666667,0.6229508196721312,75
0.3181818181818182,0.5066666666666667,0.6229508196721312,75
0.32727272727272727,0.5066666666666667,0.6229508196721312,75
0.33636363636363636,0.5066666666666667,0.6229508196721312,75
0.34545454545454546,0.5066666666666667,0.6229508196721312,75
0.3545454545454545,0.5066666666666667,0.6229508196721312,75
0.36363636363636365,0.5066666666666667,0.6229508196721312,75
0.3727272727272727,0.5066666666666667,0.6229508196721312,75
0.38181818181818183,0.5066666666666667,0.6229508196721312,75
0.3909090909090909,0.5066666666666667,0.6229508196721312,75
0.4,0.5066666666666667,0.6229508196721312,75
0.40909090909090906,0.5066666666666667,0.6229508196721312,75
0.4181818181818182,0.5066666666666667,0.6229508196721312,75
0.42727272727272725,0.5066666666666667,0.6229508196721312,75
0.4363636363636364,0.5066666666666667,0.6229508196721312,75
0.44545454545454544,0.5066666666666667,0.6229508196721312,75
0.4545454545454546,0.5066666666666667,0.6229508196721312,75
0.4636363636363636,0.5066666666666667,0.6229508196721312,75
0.47272727272727266,0.5066666666666667,0.6229508196721312,75
0.4818181818181818,0.5066666666666667,0.6229508196721312,75
0.49090909090909085,0.5066666666666667,0.6229508196721312,75
0.5,0.5066666666666667,0.6229508196721312,75
0.509090909090909,0.5066666666666667,0.6229508196721312,75
0.5181818181818182,0.5066666666666667,0.6229508196721312,75
0.5272727272727272,0.5066666666666667,0.6229508196721312,75
0.5363636363636364,0.5066666666666667,0.6229508196721312,75
0.5454545454545454,0.5066666666666667,0.6229508196721312,75
0.5545454545454546,0.5066666666666667,0.6229508196721312,75
0.5636363636363636,0.5066666666666667,0.6229508196721312,75
0.5727272727272728,0.5066666666666667,0.6229508196721312,75
0.5818181818181818,0.5066666666666667,0.6229508196721312,75
0.5909090909090909,0.5066666666666667,0.6229508196721312,75
0.6,0.5066666666666667,0.6229508196721312,75
0.609090909090909,0.5066666666666667,0.6229508196721312,75
0.6181818181818182,0.5066666666666667,0.6229508196721312,75
0.6272727272727272,0.5066666666666667,0.6229508196721312,75
0.6363636363636364,0.5066666666666667,0.6229508196721312,75
0.6454545454545454,0.5066666666666667,0.6229508196721312,75
0.6545454545454545,0.5066666666666667,0.6229508196721312,75
0.6636363636363636,0.5066666666666667,0.6229508196721312,75
0.6727272727272727,0.5066666666666667,0.6229508196721312,75
0.6818181818181818,0.5066666666666667,0.6229508196721312,75
0.6909090909090908,0.5066666666666667,0.6229508196721312,75
0.7,0.5066666666666667,0.6229508196721312,75
0.709090909090909,0.5066666666666667,0.6229508196721312,75
0.7181818181818181,0.5066666666666667,0.6229508196721312,75
0.7272727272727272,0.5066666666666667,0.6229508196721312,75
0.7363636363636363,0.5066666666666667,0.6229508196721312,75
0.7454545454545454,0.5066666666666667,0.6229508196721312,75
0.7545454545454545,0.4875,0.639344262295082,80
0.7636363636363636,0.4875,0.639344262295082,80
0.7727272727272727,0.4875,0.639344262295082,80
0.7818181818181817,0.4875,0.639344262295082,80
0.7909090909090909,0.4875,0.639344262295082,80
0.7999999999999999,0.4875,0.639344262295082,80
0.8090909090909091,0.4875,0.639344262295082,80
0.8181818181818181,0.4875,0.639344262295082,80
0.8272727272727273,0.4875,0.639344262295082,80
0.8363636363636363,0.4875,0.639344262295082,80
0.8454545454545453,0.4875,0.639344262295082,80
0.8545454545454545,0.4875,0.639344262295082,80
0.8636363636363635,0.4875,0.639344262295082,80
0.8727272727272727,0.4875,0.639344262295082,80
0.8818181818181817,0.4875,0.639344262295082,80
0.8909090909090909,0.4875,0.639344262295082,80
0.8999999999999999,0.4875,0.639344262295082,80
0.9090909090909091,0.4875,0.639344262295082,80
0.9181818181818181,0.4875,0.639344262295082,80
0.9272727272727272,0.4875,0.639344262295082,80
0.9363636363636363,0.4875,0.639344262295082,80
0.9454545454545454,0.4875,0.639344262295082,80
0.9545454545454545,0.4875,0.639344262295082,80
0.9636363636363636,0.4875,0.639344262295082,80
0.9727272727272727,0.4875,0.639344262295082,80
0.9818181818181817,0.47619047619047616,0.819672131147541,105
0.9909090909090909,0.47619047619047616,0.819672131147541,105
1.0,0.32972972972972975,1.0,185
