seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
9,10,0.4,0.6,0.5,0.5,0.5,5,5,5
9,10,0.5,0.3,0.7,0.7,0.7,7,3,3
9,10,0.5,0.4,0.5,0.5,0.5,5,5,5
9,10,0.5,0.5,0.4,0.4,0.4000000000000001,4,6,6
9,10,0.4,0.7,0.5,0.5,0.5,5,5,5
9,10,0.6,0.7,0.5,0.5,0.5,5,5,5
9,10,0.7,0.5,0.5,0.5,0.5,5,5,5
9,10,0.7,0.4,0.7,0.7,0.7,7,3,3
9,10,0.7,0.3,0.8,0.8,0.8000000000000002,8,2,2
9,10,0.6,0.6,0.5,0.5,0.5,5,5,5
9,50,0.3,0.6,0.7647058823529411,0.78,0.7722772277227723,39,12,11
9,50,0.3,0.7,0.68,0.68,0.68,34,16,16
9,50,0.4,0.5,0.72,0.72,0.72,36,14,14
9,50,0.5,0.7,0.7,0.7,0.7,35,15,15
9,50,0.5,0.6,0.6938775510204082,0.68,0.686868686868687,34,15,16
9,50,0.4,0.4,0.76,0.76,0.76,38,12,12
9,50,0.4,0.3,0.9,0.9,0.9,45,5,5
9,50,0.6,0.3,0.9183673469387755,0.9,0.9090909090909091,45,4,5
9,50,0.6,0.4,0.8,0.8,0.8000000000000002,40,10,10
9,50,0.7,0.6,0.68,0.68,0.68,34,16,16
9,50,0.7,0.7,0.66,0.66,0.66,33,17,17
9,50,0.6,0.5,0.76,0.76,0.76,38,12,12
9,50,0.3,0.5,0.78,0.78,0.78,39,11,11
9,50,0.3,0.4,0.78,0.78,0.78,39,11,11
9,50,0.3,0.3,0.9019607843137255,0.92,0.9108910891089109,46,5,4
9,50,0.4,0.6,0.7,0.7,0.7,35,15,15
9,50,0.5,0.3,0.9,0.9,0.9,45,5,5
9,50,0.5,0.4,0.8163265306122449,0.8,0.8080808080808082,40,9,10
9,50,0.5,0.5,0.76,0.76,0.76,38,12,12
9,50,0.4,0.7,0.66,0.66,0.66,33,17,17
9,50,0.6,0.7,0.66,0.66,0.66,33,17,17
9,50,0.7,0.5,0.76,0.76,0.76,38,12,12
9,50,0.7,0.4,0.8163265306122449,0.8,0.8080808080808082,40,9,10
9,50,0.7,0.3,0.9387755102040817,0.92,0.9292929292929293,46,3,4
9,50,0.6,0.6,0.7346938775510204,0.72,0.7272727272727272,36,13,14
0,100,0.3,0.6,0.8,0.8,0.8000000000000002,80,20,20
0,100,0.3,0.7,0.8,0.8,0.8000000000000002,80,20,20
0,100,0.4,0.5,0.8415841584158416,0.85,0.845771144278607,85,16,15
0,100,0.5,0.7,0.82,0.82,0.82,82,18,18
0,100,0.5,0.6,0.8,0.8,0.8000000000000002,80,20,20
0,100,0.4,0.4,0.8613861386138614,0.87,0.8656716417910448,87,14,13
0,100,0.4,0.3,0.89,0.89,0.89,89,11,11
0,100,0.6,0.3,0.91,0.91,0.91,91,9,9
0,100,0.6,0.4,0.88,0.88,0.88,88,12,12
0,100,0.7,0.6,0.84,0.84,0.8399999999999999,84,16,16
0,100,0.7,0.7,0.83,0.83,0.83,83,17,17
0,100,0.6,0.5,0.84,0.84,0.8399999999999999,84,16,16
0,100,0.3,0.5,0.8217821782178217,0.83,0.8258706467661692,83,18,17
0,100,0.3,0.4,0.8585858585858586,0.85,0.8542713567839195,85,14,15
0,100,0.3,0.3,0.89,0.89,0.89,89,11,11
0,100,0.4,0.6,0.8,0.8,0.8000000000000002,80,20,20
0,100,0.5,0.3,0.91,0.91,0.91,91,9,9
0,100,0.5,0.4,0.8686868686868687,0.86,0.864321608040201,86,13,14
0,100,0.5,0.5,0.8514851485148515,0.86,0.8557213930348259,86,15,14
0,100,0.4,0.7,0.7821782178217822,0.79,0.7860696517412936,79,22,21
0,100,0.6,0.7,0.77,0.77,0.7699999999999999,77,23,23
0,100,0.7,0.5,0.86,0.86,0.8599999999999999,86,14,14
0,100,0.7,0.4,0.9,0.9,0.9,90,10,10
0,100,0.7,0.3,0.9207920792079208,0.93,0.9253731343283582,93,8,7
0,100,0.6,0.6,0.82,0.82,0.82,82,18,18
0,10,0.3,0.6,0.5,0.5,0.5,5,5,5
0,10,0.3,0.7,0.4,0.4,0.4000000000000001,4,6,6
0,10,0.4,0.5,0.6,0.6,0.6,6,4,4
0,10,0.5,0.7,0.4,0.4,0.4000000000000001,4,6,6
0,10,0.5,0.6,0.5,0.5,0.5,5,5,5
0,10,0.4,0.4,0.6,0.6,0.6,6,4,4
0,10,0.4,0.3,0.7,0.7,0.7,7,3,3
0,10,0.6,0.3,0.7,0.7,0.7,7,3,3
0,10,0.6,0.4,0.7,0.7,0.7,7,3,3
0,10,0.7,0.6,0.4,0.4,0.4000000000000001,4,6,6
0,10,0.7,0.7,0.6,0.6,0.6,6,4,4
0,10,0.6,0.5,0.6,0.6,0.6,6,4,4
0,10,0.3,0.5,0.5,0.5,0.5,5,5,5
0,10,0.3,0.4,0.7,0.7,0.7,7,3,3
0,10,0.3,0.3,0.8,0.8,0.8000000000000002,8,2,2
0,10,0.4,0.6,0.5,0.5,0.5,5,5,5
0,10,0.5,0.3,0.7,0.7,0.7,7,3,3
0,10,0.5,0.4,0.6,0.6,0.6,6,4,4
0,10,0.5,0.5,0.6,0.6,0.6,6,4,4
0,10,0.4,0.7,0.4,0.4,0.4000000000000001,4,6,6
0,10,0.6,0.7,0.6,0.6,0.6,6,4,4
0,10,0.7,0.5,0.6,0.6,0.6,6,4,4
0,10,0.7,0.4,0.7,0.7,0.7,7,3,3
0,10,0.7,0.3,0.7,0.7,0.7,7,3,3
0,10,0.6,0.6,0.4,0.4,0.4000000000000001,4,6,6
0,50,0.3,0.6,0.72,0.72,0.72,36,14,14
0,50,0.3,0.7,0.76,0.76,0.76,38,12,12
0,50,0.4,0.5,0.8,0.8,0.8000000000000002,40,10,10
0,50,0.5,0.7,0.74,0.74,0.74,37,13,13
0,50,0.5,0.6,0.76,0.76,0.76,38,12,12
0,50,0.4,0.4,0.86,0.86,0.8599999999999999,43,7,7
0,50,0.4,0.3,0.88,0.88,0.88,44,6,6
0,50,0.6,0.3,0.9,0.9,0.9,45,5,5
0,50,0.6,0.4,0.86,0.86,0.8599999999999999,43,7,7
0,50,0.7,0.6,0.76,0.76,0.76,38,12,12
0,50,0.7,0.7,0.74,0.74,0.74,37,13,13
0,50,0.6,0.5,0.84,0.84,0.8399999999999999,42,8,8
0,50,0.3,0.5,0.76,0.76,0.76,38,12,12
0,50,0.3,0.4,0.84,0.84,0.8399999999999999,42,8,8
0,50,0.3,0.3,0.9,0.9,0.9,45,5,5
0,50,0.4,0.6,0.76,0.76,0.76,38,12,12
0,50,0.5,0.3,0.9,0.9,0.9,45,5,5
0,50,0.5,0.4,0.86,0.86,0.8599999999999999,43,7,7
0,50,0.5,0.5,0.82,0.82,0.82,41,9,9
0,50,0.4,0.7,0.72,0.72,0.72,36,14,14
0,50,0.6,0.7,0.76,0.76,0.76,38,12,12
0,50,0.7,0.5,0.84,0.84,0.8399999999999999,42,8,8
0,50,0.7,0.4,0.88,0.88,0.88,44,6,6
0,50,0.7,0.3,0.92,0.92,0.92,46,4,4
0,50,0.6,0.6,0.76,0.76,0.76,38,12,12
11,100,0.3,0.6,0.81,0.81,0.81,81,19,19
11,100,0.3,0.7,0.7821782178217822,0.79,0.7860696517412936,79,22,21
11,100,0.4,0.5,0.8431372549019608,0.86,0.8514851485148515,86,16,14
11,100,0.5,0.7,0.8163265306122449,0.8,0.8080808080808082,80,18,20
11,100,0.5,0.6,0.7878787878787878,0.78,0.7839195979899497,78,21,22
11,100,0.4,0.4,0.9108910891089109,0.92,0.9154228855721394,92,9,8
11,100,0.4,0.3,0.9696969696969697,0.96,0.964824120603015,96,3,4
11,100,0.6,0.3,0.9696969696969697,0.96,0.964824120603015,96,3,4
11,100,0.6,0.4,0.93,0.93,0.93,93,7,7
11,100,0.7,0.6,0.82,0.82,0.82,82,18,18
11,100,0.7,0.7,0.8210526315789474,0.78,0.8,78,17,22
11,100,0.6,0.5,0.898989898989899,0.89,0.8944723618090452,89,10,11
11,100,0.3,0.5,0.82,0.82,0.82,82,18,18
11,100,0.3,0.4,0.93,0.93,0.93,93,7,7
11,100,0.3,0.3,0.9603960396039604,0.97,0.9651741293532338,97,4,3
11,100,0.4,0.6,0.81,0.81,0.81,81,19,19
11,100,0.5,0.3,0.9696969696969697,0.96,0.964824120603015,96,3,4
11,100,0.5,0.4,0.9207920792079208,0.93,0.9253731343283582,93,8,7
11,100,0.5,0.5,0.8686868686868687,0.86,0.864321608040201,86,13,14
11,100,0.4,0.7,0.8,0.8,0.8000000000000002,80,20,20
11,100,0.6,0.7,0.81,0.81,0.81,81,19,19
11,100,0.7,0.5,0.9,0.9,0.9,90,10,10
11,100,0.7,0.4,0.94,0.94,0.94,94,6,6
11,100,0.7,0.3,0.9696969696969697,0.96,0.964824120603015,96,3,4
11,100,0.6,0.6,0.8316831683168316,0.84,0.835820895522388,84,17,16
11,10,0.3,0.6,0.6,0.6,0.6,6,4,4
11,10,0.3,0.7,0.4,0.4,0.4000000000000001,4,6,6
11,10,0.4,0.5,0.6,0.6,0.6,6,4,4
11,10,0.5,0.7,0.4,0.4,0.4000000000000001,4,6,6
11,10,0.5,0.6,0.7,0.7,0.7,7,3,3
11,10,0.4,0.4,0.6,0.6,0.6,6,4,4
11,10,0.4,0.3,0.7,0.7,0.7,7,3,3
11,10,0.6,0.3,0.7,0.7,0.7,7,3,3
11,10,0.6,0.4,0.8,0.8,0.8000000000000002,8,2,2
11,10,0.7,0.6,0.5,0.5,0.5,5,5,5
11,10,0.7,0.7,0.5,0.5,0.5,5,5,5
11,10,0.6,0.5,0.7,0.7,0.7,7,3,3
11,10,0.3,0.5,0.6,0.6,0.6,6,4,4
11,10,0.3,0.4,0.5,0.5,0.5,5,5,5
11,10,0.3,0.3,0.8,0.8,0.8000000000000002,8,2,2
11,10,0.4,0.6,0.7,0.7,0.7,7,3,3
11,10,0.5,0.3,0.7,0.7,0.7,7,3,3
11,10,0.5,0.4,0.7,0.7,0.7,7,3,3
11,10,0.5,0.5,0.6,0.6,0.6,6,4,4
11,10,0.4,0.7,0.4,0.4,0.4000000000000001,4,6,6
11,10,0.6,0.7,0.4,0.4,0.4000000000000001,4,6,6
11,10,0.7,0.5,0.7,0.7,0.7,7,3,3
11,10,0.7,0.4,0.8,0.8,0.8000000000000002,8,2,2
11,10,0.7,0.3,0.7,0.7,0.7,7,3,3
11,10,0.6,0.6,0.6,0.6,0.6,6,4,4
11,50,0.3,0.6,0.78,0.78,0.78,39,11,11
11,50,0.3,0.7,0.6078431372549019,0.62,0.6138613861386139,31,20,19
11,50,0.4,0.5,0.8,0.8,0.8000000000000002,40,10,10
11,50,0.5,0.7,0.6666666666666666,0.68,0.6732673267326733,34,17,16
11,50,0.5,0.6,0.72,0.72,0.72,36,14,14
11,50,0.4,0.4,0.9,0.9,0.9,45,5,5
11,50,0.4,0.3,0.94,0.94,0.94,47,3,3
11,50,0.6,0.3,0.94,0.94,0.94,47,3,3
11,50,0.6,0.4,0.94,0.94,0.94,47,3,3
11,50,0.7,0.6,0.7,0.7,0.7,35,15,15
11,50,0.7,0.7,0.7,0.7,0.7,35,15,15
11,50,0.6,0.5,0.82,0.82,0.82,41,9,9
11,50,0.3,0.5,0.76,0.76,0.76,38,12,12
11,50,0.3,0.4,0.9,0.9,0.9,45,5,5
11,50,0.3,0.3,0.92,0.92,0.92,46,4,4
11,50,0.4,0.6,0.72,0.72,0.72,36,14,14
11,50,0.5,0.3,0.94,0.94,0.94,47,3,3
11,50,0.5,0.4,0.92,0.92,0.92,46,4,4
11,50,0.5,0.5,0.8,0.8,0.8000000000000002,40,10,10
11,50,0.4,0.7,0.64,0.64,0.64,32,18,18
11,50,0.6,0.7,0.7254901960784313,0.74,0.7326732673267328,37,14,13
11,50,0.7,0.5,0.82,0.82,0.82,41,9,9
11,50,0.7,0.4,0.94,0.94,0.94,47,3,3
11,50,0.7,0.3,0.94,0.94,0.94,47,3,3
11,50,0.6,0.6,0.76,0.76,0.76,38,12,12
7,100,0.3,0.6,0.7524752475247525,0.76,0.7562189054726369,76,25,24
7,100,0.3,0.7,0.72,0.72,0.72,72,28,28
7,100,0.4,0.5,0.84,0.84,0.8399999999999999,84,16,16
7,100,0.5,0.7,0.7524752475247525,0.76,0.7562189054726369,76,25,24
7,100,0.5,0.6,0.76,0.76,0.76,76,24,24
7,100,0.4,0.4,0.8613861386138614,0.87,0.8656716417910448,87,14,13
7,100,0.4,0.3,0.9,0.9,0.9,90,10,10
7,100,0.6,0.3,0.9215686274509803,0.94,0.9306930693069307,94,8,6
7,100,0.6,0.4,0.8673469387755102,0.85,0.8585858585858585,85,13,15
7,100,0.7,0.6,0.76,0.76,0.76,76,24,24
7,100,0.7,0.7,0.7425742574257426,0.75,0.746268656716418,75,26,25
7,100,0.6,0.5,0.8514851485148515,0.86,0.8557213930348259,86,15,14
7,100,0.3,0.5,0.8383838383838383,0.83,0.8341708542713568,83,16,17
7,100,0.3,0.4,0.8514851485148515,0.86,0.8557213930348259,86,15,14
7,100,0.3,0.3,0.88,0.88,0.88,88,12,12
7,100,0.4,0.6,0.77,0.77,0.7699999999999999,77,23,23
7,100,0.5,0.3,0.900990099009901,0.91,0.9054726368159204,91,10,9
7,100,0.5,0.4,0.8585858585858586,0.85,0.8542713567839195,85,14,15
7,100,0.5,0.5,0.8686868686868687,0.86,0.864321608040201,86,13,14
7,100,0.4,0.7,0.72,0.72,0.72,72,28,28
7,100,0.6,0.7,0.7745098039215687,0.79,0.7821782178217823,79,23,21
7,100,0.7,0.5,0.85,0.85,0.85,85,15,15
7,100,0.7,0.4,0.89,0.89,0.89,89,11,11
7,100,0.7,0.3,0.9278350515463918,0.9,0.9137055837563451,90,7,10
7,100,0.6,0.6,0.78,0.78,0.78,78,22,22
7,10,0.3,0.6,0.2,0.2,0.20000000000000004,2,8,8
7,10,0.3,0.7,0.3,0.3,0.3,3,7,7
7,10,0.4,0.5,0.6,0.6,0.6,6,4,4
7,10,0.5,0.7,0.3,0.3,0.3,3,7,7
7,10,0.5,0.6,0.4,0.4,0.4000000000000001,4,6,6
7,10,0.4,0.4,0.6,0.6,0.6,6,4,4
7,10,0.4,0.3,0.6,0.6,0.6,6,4,4
7,10,0.6,0.3,0.6,0.6,0.6,6,4,4
7,10,0.6,0.4,0.6,0.6,0.6,6,4,4
7,10,0.7,0.6,0.3,0.3,0.3,3,7,7
7,10,0.7,0.7,0.4,0.4,0.4000000000000001,4,6,6
7,10,0.6,0.5,0.5,0.5,0.5,5,5,5
7,10,0.3,0.5,0.4,0.4,0.4000000000000001,4,6,6
7,10,0.3,0.4,0.4,0.4,0.4000000000000001,4,6,6
7,10,0.3,0.3,0.7,0.7,0.7,7,3,3
7,10,0.4,0.6,0.2,0.2,0.20000000000000004,2,8,8
7,10,0.5,0.3,0.6,0.6,0.6,6,4,4
7,10,0.5,0.4,0.6,0.6,0.6,6,4,4
7,10,0.5,0.5,0.7,0.7,0.7,7,3,3
7,10,0.4,0.7,0.2,0.2,0.20000000000000004,2,8,8
7,10,0.6,0.7,0.6,0.6,0.6,6,4,4
7,10,0.7,0.5,0.5,0.5,0.5,5,5,5
7,10,0.7,0.4,0.6,0.6,0.6,6,4,4
7,10,0.7,0.3,0.5,0.5,0.5,5,5,5
7,10,0.6,0.6,0.4,0.4,0.4000000000000001,4,6,6
7,50,0.3,0.6,0.7,0.7,0.7,35,15,15
7,50,0.3,0.7,0.62,0.62,0.62,31,19,19
7,50,0.4,0.5,0.74,0.74,0.74,37,13,13
7,50,0.5,0.7,0.64,0.64,0.64,32,18,18
7,50,0.5,0.6,0.58,0.58,0.58,29,21,21
7,50,0.4,0.4,0.8,0.8,0.8000000000000002,40,10,10
7,50,0.4,0.3,0.84,0.84,0.8399999999999999,42,8,8
7,50,0.6,0.3,0.86,0.86,0.8599999999999999,43,7,7
7,50,0.6,0.4,0.82,0.82,0.82,41,9,9
7,50,0.7,0.6,0.7,0.7,0.7,35,15,15
7,50,0.7,0.7,0.58,0.58,0.58,29,21,21
7,50,0.6,0.5,0.78,0.78,0.78,39,11,11
7,50,0.3,0.5,0.76,0.76,0.76,38,12,12
7,50,0.3,0.4,0.8,0.8,0.8000000000000002,40,10,10
7,50,0.3,0.3,0.82,0.82,0.82,41,9,9
7,50,0.4,0.6,0.68,0.68,0.68,34,16,16
7,50,0.5,0.3,0.86,0.86,0.8599999999999999,43,7,7
7,50,0.5,0.4,0.82,0.82,0.82,41,9,9
7,50,0.5,0.5,0.78,0.78,0.78,39,11,11
7,50,0.4,0.7,0.66,0.66,0.66,33,17,17
7,50,0.6,0.7,0.64,0.64,0.64,32,18,18
7,50,0.7,0.5,0.78,0.78,0.78,39,11,11
7,50,0.7,0.4,0.82,0.82,0.82,41,9,9
7,50,0.7,0.3,0.9,0.9,0.9,45,5,5
7,50,0.6,0.6,0.64,0.64,0.64,32,18,18
42,100,0.6,0.3,0.8686868686868687,0.86,0.864321608040201,86,13,14
42,100,0.6,0.4,0.84,0.84,0.8399999999999999,84,16,16
42,100,0.7,0.6,0.7821782178217822,0.79,0.7860696517412936,79,22,21
42,100,0.7,0.7,0.7623762376237624,0.77,0.7661691542288558,77,24,23
42,100,0.6,0.5,0.7878787878787878,0.78,0.7839195979899497,78,21,22
42,100,0.6,0.7,0.7029702970297029,0.71,0.7064676616915423,71,30,29
42,100,0.7,0.5,0.8181818181818182,0.81,0.8140703517587939,81,18,19
42,100,0.7,0.4,0.86,0.86,0.8599999999999999,86,14,14
42,100,0.7,0.3,0.89,0.89,0.89,89,11,11
42,100,0.6,0.6,0.7373737373737373,0.73,0.7336683417085427,73,26,27
42,10,0.5,0.7,0.625,0.5,0.5555555555555556,5,3,5
42,10,0.5,0.6,0.8571428571428571,0.6,0.7058823529411764,6,1,4
42,10,0.4,0.4,1.0,0.5,0.6666666666666666,5,0,5
42,10,0.4,0.3,1.0,0.5,0.6666666666666666,5,0,5
42,10,0.6,0.3,0.3,0.3,0.3,3,7,7
42,10,0.6,0.4,0.2,0.2,0.20000000000000004,2,8,8
42,10,0.7,0.6,0.1,0.1,0.10000000000000002,1,9,9
42,10,0.7,0.7,0.2,0.2,0.20000000000000004,2,8,8
42,10,0.6,0.5,0.1,0.1,0.10000000000000002,1,9,9
42,10,0.5,0.3,1.0,0.4,0.5714285714285715,4,0,6
42,10,0.5,0.4,1.0,0.4,0.5714285714285715,4,0,6
42,10,0.5,0.5,1.0,0.6,0.7499999999999999,6,0,4
42,10,0.6,0.7,0.2,0.2,0.20000000000000004,2,8,8
42,10,0.7,0.5,0.4,0.4,0.4000000000000001,4,6,6
42,10,0.7,0.4,0.3,0.3,0.3,3,7,7
42,10,0.7,0.3,0.3,0.3,0.3,3,7,7
42,10,0.6,0.6,0.4,0.4,0.4000000000000001,4,6,6
42,50,0.5,0.6,1.0,0.02,0.0392156862745098,1,0,49
42,50,0.4,0.3,1.0,0.22,0.36065573770491804,11,0,39
42,50,0.6,0.3,0.76,0.76,0.76,38,12,12
42,50,0.6,0.4,0.68,0.68,0.68,34,16,16
42,50,0.7,0.6,0.64,0.64,0.64,32,18,18
42,50,0.7,0.7,0.6122448979591837,0.6,0.6060606060606062,30,19,20
42,50,0.6,0.5,0.6530612244897959,0.64,0.6464646464646464,32,17,18
42,50,0.5,0.3,1.0,0.28,0.43750000000000006,14,0,36
42,50,0.5,0.4,1.0,0.16,0.2758620689655173,8,0,42
42,50,0.5,0.5,1.0,0.38,0.5507246376811594,19,0,31
42,50,0.6,0.7,0.56,0.56,0.56,28,22,22
42,50,0.7,0.5,0.72,0.72,0.72,36,14,14
42,50,0.7,0.4,0.72,0.72,0.72,36,14,14
42,50,0.7,0.3,0.8163265306122449,0.8,0.8080808080808082,40,9,10
42,50,0.6,0.6,0.62,0.62,0.62,31,19,19
6,100,0.4,0.5,0.7,0.7,0.7,70,30,30
6,100,0.5,0.7,0.65,0.65,0.65,65,35,35
6,100,0.5,0.6,0.6938775510204082,0.68,0.686868686868687,68,30,32
6,100,0.4,0.4,0.7,0.7,0.7,70,30,30
6,100,0.4,0.3,0.79,0.79,0.79,79,21,21
6,100,0.6,0.3,0.77,0.77,0.7699999999999999,77,23,23
6,100,0.6,0.4,0.75,0.75,0.75,75,25,25
6,100,0.7,0.6,0.7128712871287128,0.72,0.7164179104477613,72,29,28
6,100,0.7,0.7,0.7425742574257426,0.75,0.746268656716418,75,26,25
6,100,0.6,0.5,0.7171717171717171,0.71,0.7135678391959798,71,28,29
6,100,0.4,0.6,0.5841584158415841,0.59,0.5870646766169154,59,42,41
6,100,0.5,0.3,0.79,0.79,0.79,79,21,21
6,100,0.5,0.4,0.77,0.77,0.7699999999999999,77,23,23
6,100,0.5,0.5,0.71,0.71,0.7100000000000001,71,29,29
6,100,0.4,0.7,0.5643564356435643,0.57,0.5671641791044776,57,44,43
6,100,0.6,0.7,0.7029702970297029,0.71,0.7064676616915423,71,30,29
6,100,0.7,0.5,0.75,0.75,0.75,75,25,25
6,100,0.7,0.4,0.7450980392156863,0.76,0.7524752475247525,76,26,24
6,100,0.7,0.3,0.7916666666666666,0.76,0.7755102040816326,76,20,24
6,100,0.6,0.6,0.7575757575757576,0.75,0.7537688442211055,75,24,25
6,10,0.4,0.5,0.1,0.1,0.10000000000000002,1,9,9
6,10,0.5,0.7,0.5,0.5,0.5,5,5,5
6,10,0.5,0.6,0.5,0.5,0.5,5,5,5
6,10,0.4,0.4,0.1,0.1,0.10000000000000002,1,9,9
6,10,0.4,0.3,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.6,0.3,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.6,0.4,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.7,0.6,0.3,0.3,0.3,3,7,7
6,10,0.7,0.7,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.6,0.5,0.3,0.3,0.3,3,7,7
6,10,0.4,0.6,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.5,0.3,0.5,0.5,0.5,5,5,5
6,10,0.5,0.4,0.2,0.2,0.20000000000000004,2,8,8
6,10,0.5,0.5,0.2,0.2,0.20000000000000004,2,8,8
6,10,0.4,0.7,0.3,0.3,0.3,3,7,7
6,10,0.6,0.7,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.7,0.5,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.7,0.4,0.4,0.4,0.4000000000000001,4,6,6
6,10,0.7,0.3,0.6,0.6,0.6,6,4,4
6,10,0.6,0.6,0.5,0.5,0.5,5,5,5
6,50,0.4,0.5,0.56,0.56,0.56,28,22,22
6,50,0.5,0.7,0.54,0.54,0.54,27,23,23
6,50,0.5,0.6,0.52,0.52,0.52,26,24,24
6,50,0.4,0.4,0.6,0.6,0.6,30,20,20
6,50,0.4,0.3,0.68,0.68,0.68,34,16,16
6,50,0.6,0.3,0.64,0.64,0.64,32,18,18
6,50,0.6,0.4,0.58,0.58,0.58,29,21,21
6,50,0.7,0.6,0.64,0.64,0.64,32,18,18
6,50,0.7,0.7,0.62,0.62,0.62,31,19,19
6,50,0.6,0.5,0.66,0.66,0.66,33,17,17
6,50,0.4,0.6,0.54,0.54,0.54,27,23,23
6,50,0.5,0.3,0.64,0.64,0.64,32,18,18
6,50,0.5,0.4,0.7,0.7,0.7,35,15,15
6,50,0.5,0.5,0.6,0.6,0.6,30,20,20
6,50,0.4,0.7,0.54,0.54,0.54,27,23,23
6,50,0.6,0.7,0.62,0.62,0.62,31,19,19
6,50,0.7,0.5,0.64,0.64,0.64,32,18,18
6,50,0.7,0.4,0.66,0.66,0.66,33,17,17
6,50,0.7,0.3,0.7,0.7,0.7,35,15,15
6,50,0.6,0.6,0.6326530612244898,0.62,0.6262626262626263,31,18,19
1,100,0.6,0.3,1.0,0.16,0.2758620689655173,16,0,84
1,100,0.7,0.6,1.0,0.01,0.019801980198019802,1,0,99
1,100,0.7,0.7,1.0,0.01,0.019801980198019802,1,0,99
1,100,0.5,0.3,1.0,0.01,0.019801980198019802,1,0,99
1,100,0.7,0.5,1.0,0.01,0.019801980198019802,1,0,99
1,100,0.7,0.4,0.9433962264150944,0.5,0.6535947712418301,50,3,50
1,100,0.7,0.3,0.5204081632653061,0.51,0.5151515151515151,51,47,49
1,10,0.4,0.5,0.6,0.6,0.6,6,4,4
1,10,0.5,0.7,0.5,0.5,0.5,5,5,5
1,10,0.5,0.6,0.7,0.7,0.7,7,3,3
1,10,0.4,0.4,0.6,0.6,0.6,6,4,4
1,10,0.4,0.3,0.6,0.6,0.6,6,4,4
1,10,0.6,0.3,0.4,0.4,0.4000000000000001,4,6,6
1,10,0.6,0.4,0.6,0.6,0.6,6,4,4
1,10,0.7,0.6,0.6,0.6,0.6,6,4,4
1,10,0.7,0.7,0.6,0.6,0.6,6,4,4
1,10,0.6,0.5,0.5454545454545454,0.6,0.5714285714285713,6,5,4
1,10,0.4,0.6,0.5,0.5,0.5,5,5,5
