threshold,lambda,precision,recall,n_predicted,predpos,acc
0.3469387755102041,0.5918367346938775,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.6122448979591836,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.6326530612244897,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.6530612244897959,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.673469387755102,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.6938775510204082,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.7142857142857142,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.7346938775510203,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3469387755102041,0.7551020408163265,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.3469387755102041,0.7755102040816326,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.3469387755102041,0.7959183673469387,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.3469387755102041,0.8163265306122448,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.3469387755102041,0.836734693877551,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.3469387755102041,0.8571428571428571,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.3469387755102041,0.8775510204081632,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3469387755102041,0.8979591836734693,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3469387755102041,0.9183673469387754,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3469387755102041,0.9387755102040816,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3469387755102041,0.9591836734693877,0.5,0.47540983606557374,58,0.31351351351351353,0.47540983606557374
0.3469387755102041,0.9795918367346939,0.5,0.6885245901639344,84,0.4540540540540541,0.6885245901639344
0.3469387755102041,1.0,0.32972972972972975,1.0,185,1.0,1.0
0.36734693877551017,0.02040816326530612,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.04081632653061224,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.061224489795918366,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.08163265306122448,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.1020408163265306,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.12244897959183673,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.14285714285714285,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.16326530612244897,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.18367346938775508,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.2040816326530612,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.22448979591836732,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.24489795918367346,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.26530612244897955,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.2857142857142857,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.3061224489795918,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.32653061224489793,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.3469387755102041,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.36734693877551017,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.3877551020408163,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.4081632653061224,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.42857142857142855,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.44897959183673464,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.4693877551020408,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.4897959183673469,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.5102040816326531,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.5306122448979591,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.5510204081632653,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.5714285714285714,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.5918367346938775,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.6122448979591836,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.6326530612244897,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.6530612244897959,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.673469387755102,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.6938775510204082,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.7142857142857142,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.7346938775510203,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.36734693877551017,0.7551020408163265,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.36734693877551017,0.7755102040816326,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.36734693877551017,0.7959183673469387,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.36734693877551017,0.8163265306122448,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.36734693877551017,0.836734693877551,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.36734693877551017,0.8571428571428571,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.36734693877551017,0.8775510204081632,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.36734693877551017,0.8979591836734693,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.36734693877551017,0.9183673469387754,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.36734693877551017,0.9387755102040816,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.36734693877551017,0.9591836734693877,0.4794520547945205,0.5737704918032787,73,0.3945945945945946,0.5737704918032787
0.36734693877551017,0.9795918367346939,0.5,0.6885245901639344,84,0.4540540540540541,0.6885245901639344
0.36734693877551017,1.0,0.32972972972972975,1.0,185,1.0,1.0
0.3877551020408163,0.02040816326530612,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.04081632653061224,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.061224489795918366,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.08163265306122448,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.1020408163265306,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.12244897959183673,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.14285714285714285,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.16326530612244897,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.18367346938775508,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.2040816326530612,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.22448979591836732,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.24489795918367346,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.26530612244897955,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.2857142857142857,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.3061224489795918,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.32653061224489793,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.3469387755102041,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.36734693877551017,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.3877551020408163,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.4081632653061224,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.42857142857142855,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.44897959183673464,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.4693877551020408,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.4897959183673469,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.5102040816326531,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.5306122448979591,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.5510204081632653,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.5714285714285714,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.5918367346938775,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.6122448979591836,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.6326530612244897,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.6530612244897959,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.673469387755102,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.6938775510204082,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.7142857142857142,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.7346938775510203,0.5882352941176471,0.16393442622950818,17,0.0918918918918919,0.16393442622950818
0.3877551020408163,0.7551020408163265,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.3877551020408163,0.7755102040816326,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.3877551020408163,0.7959183673469387,0.5555555555555556,0.16393442622950818,18,0.0972972972972973,0.16393442622950818
0.3877551020408163,0.8163265306122448,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.3877551020408163,0.836734693877551,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.3877551020408163,0.8571428571428571,0.5789473684210527,0.18032786885245902,19,0.10270270270270271,0.18032786885245902
0.3877551020408163,0.8775510204081632,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3877551020408163,0.8979591836734693,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3877551020408163,0.9183673469387754,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3877551020408163,0.9387755102040816,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.3877551020408163,0.9591836734693877,0.4794520547945205,0.5737704918032787,73,0.3945945945945946,0.5737704918032787
0.3877551020408163,0.9795918367346939,0.5,0.6885245901639344,84,0.4540540540540541,0.6885245901639344
0.3877551020408163,1.0,0.32972972972972975,1.0,185,1.0,1.0
0.4081632653061224,0.02040816326530612,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.04081632653061224,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.061224489795918366,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.08163265306122448,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.1020408163265306,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.12244897959183673,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.14285714285714285,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.16326530612244897,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.18367346938775508,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.2040816326530612,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.22448979591836732,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.24489795918367346,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.26530612244897955,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.2857142857142857,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.3061224489795918,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.32653061224489793,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.3469387755102041,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.36734693877551017,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.3877551020408163,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.4081632653061224,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.42857142857142855,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.44897959183673464,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.4693877551020408,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.4897959183673469,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.5102040816326531,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.5306122448979591,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.5510204081632653,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.5714285714285714,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.5918367346938775,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.6122448979591836,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.6326530612244897,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.6530612244897959,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.673469387755102,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.6938775510204082,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.7142857142857142,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.7346938775510203,0.55,0.18032786885245902,20,0.10810810810810811,0.18032786885245902
0.4081632653061224,0.7551020408163265,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.4081632653061224,0.7755102040816326,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.4081632653061224,0.7959183673469387,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.4081632653061224,0.8163265306122448,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.836734693877551,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.8571428571428571,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.8775510204081632,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.8979591836734693,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.9183673469387754,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.9387755102040816,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.4081632653061224,0.9591836734693877,0.4794520547945205,0.5737704918032787,73,0.3945945945945946,0.5737704918032787
0.4081632653061224,0.9795918367346939,0.5,0.6885245901639344,84,0.4540540540540541,0.6885245901639344
0.4081632653061224,1.0,0.32972972972972975,1.0,185,1.0,1.0
0.42857142857142855,0.02040816326530612,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.04081632653061224,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.061224489795918366,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.08163265306122448,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.1020408163265306,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.12244897959183673,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.14285714285714285,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.16326530612244897,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.18367346938775508,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.2040816326530612,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.22448979591836732,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.24489795918367346,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.26530612244897955,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.2857142857142857,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.3061224489795918,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.32653061224489793,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.3469387755102041,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.36734693877551017,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.3877551020408163,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.4081632653061224,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.42857142857142855,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.44897959183673464,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.4693877551020408,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.4897959183673469,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.5102040816326531,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.5306122448979591,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.5510204081632653,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.5714285714285714,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.5918367346938775,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.6122448979591836,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.6326530612244897,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.6530612244897959,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.673469387755102,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.6938775510204082,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.7142857142857142,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.7346938775510203,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.7551020408163265,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.7755102040816326,0.5238095238095238,0.18032786885245902,21,0.11351351351351352,0.18032786885245902
0.42857142857142855,0.7959183673469387,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.8163265306122448,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.836734693877551,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.8571428571428571,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.8775510204081632,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.8979591836734693,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.9183673469387754,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.9387755102040816,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.42857142857142855,0.9591836734693877,0.4794520547945205,0.5737704918032787,73,0.3945945945945946,0.5737704918032787
0.42857142857142855,0.9795918367346939,0.5,0.6885245901639344,84,0.4540540540540541,0.6885245901639344
0.42857142857142855,1.0,0.32972972972972975,1.0,185,1.0,1.0
0.44897959183673464,0.02040816326530612,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.04081632653061224,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.061224489795918366,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.08163265306122448,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.1020408163265306,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.12244897959183673,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.14285714285714285,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.16326530612244897,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.18367346938775508,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.2040816326530612,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.22448979591836732,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.24489795918367346,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.26530612244897955,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.2857142857142857,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.3061224489795918,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.32653061224489793,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.3469387755102041,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.36734693877551017,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.3877551020408163,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.4081632653061224,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.42857142857142855,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.44897959183673464,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.4693877551020408,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.4897959183673469,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.5102040816326531,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.5306122448979591,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.5510204081632653,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.5714285714285714,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.5918367346938775,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.6122448979591836,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.6326530612244897,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.6530612244897959,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.673469387755102,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.6938775510204082,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.7142857142857142,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.7346938775510203,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.7551020408163265,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
0.44897959183673464,0.7755102040816326,0.5454545454545454,0.19672131147540983,22,0.11891891891891893,0.19672131147540983
